system,target,forecast_origin,quarter,component,contribution
System A,cpi_yoy,2025Q4,2025Q2,baseline,2.9152502410590464
System A,cpi_yoy,2025Q4,2025Q2,commodity_growth,0.08631522317156311
System A,cpi_yoy,2025Q4,2025Q2,unemployment_rate,0.17693119750132033
System A,cpi_yoy,2025Q4,2025Q2,cpi_yoy,-1.0938846135371838
System A,cpi_yoy,2025Q4,2025Q2,inflation_expectations_business,0.1357434220306742
System A,cpi_yoy,2025Q4,2025Q2,cash_rate,-0.020355470225424527
System A,cpi_yoy,2025Q4,2025Q3,baseline,2.9152938733355995
System A,cpi_yoy,2025Q4,2025Q3,commodity_growth,0.09963740285998843
System A,cpi_yoy,2025Q4,2025Q3,unemployment_rate,-0.0005820883369396702
System A,cpi_yoy,2025Q4,2025Q3,cpi_yoy,0.09192570285760744
System A,cpi_yoy,2025Q4,2025Q3,inflation_expectations_business,0.31291444757767134
System A,cpi_yoy,2025Q4,2025Q3,cash_rate,-0.21918933829393186
System A,cpi_yoy,2025Q4,2025Q4,baseline,2.9153346360034766
System A,cpi_yoy,2025Q4,2025Q4,commodity_growth,0.06275045754663747
System A,cpi_yoy,2025Q4,2025Q4,unemployment_rate,0.08051360950831227
System A,cpi_yoy,2025Q4,2025Q4,cpi_yoy,0.707475621448511
System A,cpi_yoy,2025Q4,2025Q4,inflation_expectations_business,0.3166448281177251
System A,cpi_yoy,2025Q4,2025Q4,cash_rate,-0.38271915262466744
System B,trimmed_mean_cpi_yoy,2025Q4,1995Q4,baseline,3.2974041187048284
System B,trimmed_mean_cpi_yoy,2025Q4,1995Q4,commodity_growth,-0.005847198908686323
System B,trimmed_mean_cpi_yoy,2025Q4,1995Q4,unemployment_rate,-0.013637222404235566
System B,trimmed_mean_cpi_yoy,2025Q4,1995Q4,trimmed_mean_cpi_yoy,-0.177919697391906
System B,trimmed_mean_cpi_yoy,2025Q4,1995Q4,inflation_expectations_business,0.0
System B,trimmed_mean_cpi_yoy,2025Q4,1995Q4,cash_rate,0.0
System B,trimmed_mean_cpi_yoy,2025Q4,1996Q1,baseline,3.5150142684715457
System B,trimmed_mean_cpi_yoy,2025Q4,1996Q1,commodity_growth,-0.012141337453404014
System B,trimmed_mean_cpi_yoy,2025Q4,1996Q1,unemployment_rate,-0.04047739289726203
System B,trimmed_mean_cpi_yoy,2025Q4,1996Q1,trimmed_mean_cpi_yoy,-0.20633027792226805
System B,trimmed_mean_cpi_yoy,2025Q4,1996Q1,inflation_expectations_business,-0.03972309428250573
System B,trimmed_mean_cpi_yoy,2025Q4,1996Q1,cash_rate,-0.016342165916104656
System B,trimmed_mean_cpi_yoy,2025Q4,1996Q2,baseline,3.5044390495176483
System B,trimmed_mean_cpi_yoy,2025Q4,1996Q2,commodity_growth,-0.029708037971917983
System B,trimmed_mean_cpi_yoy,2025Q4,1996Q2,unemployment_rate,-0.08603949376402782
System B,trimmed_mean_cpi_yoy,2025Q4,1996Q2,trimmed_mean_cpi_yoy,-0.26415354733133767
System B,trimmed_mean_cpi_yoy,2025Q4,1996Q2,inflation_expectations_business,-0.09653667400823855
System B,trimmed_mean_cpi_yoy,2025Q4,1996Q2,cash_rate,-0.02800129644212669
System B,trimmed_mean_cpi_yoy,2025Q4,1996Q3,baseline,3.323070409160163
System B,trimmed_mean_cpi_yoy,2025Q4,1996Q3,commodity_growth,-0.05087811114850983
System B,trimmed_mean_cpi_yoy,2025Q4,1996Q3,unemployment_rate,-0.21804729901969025
System B,trimmed_mean_cpi_yoy,2025Q4,1996Q3,trimmed_mean_cpi_yoy,-0.4230822459921074
System B,trimmed_mean_cpi_yoy,2025Q4,1996Q3,inflation_expectations_business,-0.1055412153098852
System B,trimmed_mean_cpi_yoy,2025Q4,1996Q3,cash_rate,-0.025521537689971046
System B,trimmed_mean_cpi_yoy,2025Q4,1996Q4,baseline,3.048291832353702
System B,trimmed_mean_cpi_yoy,2025Q4,1996Q4,commodity_growth,-0.03588859072625497
System B,trimmed_mean_cpi_yoy,2025Q4,1996Q4,unemployment_rate,-0.30849837863663837
System B,trimmed_mean_cpi_yoy,2025Q4,1996Q4,trimmed_mean_cpi_yoy,-0.37681884907530994
System B,trimmed_mean_cpi_yoy,2025Q4,1996Q4,inflation_expectations_business,-0.043027222222398104
System B,trimmed_mean_cpi_yoy,2025Q4,1996Q4,cash_rate,0.015941208306898106
System B,trimmed_mean_cpi_yoy,2025Q4,1997Q1,baseline,2.754098707024852
System B,trimmed_mean_cpi_yoy,2025Q4,1997Q1,commodity_growth,0.01941192303448889
System B,trimmed_mean_cpi_yoy,2025Q4,1997Q1,unemployment_rate,-0.43170122775861863
System B,trimmed_mean_cpi_yoy,2025Q4,1997Q1,trimmed_mean_cpi_yoy,-0.034758011302680025
System B,trimmed_mean_cpi_yoy,2025Q4,1997Q1,inflation_expectations_business,0.041065652113840015
System B,trimmed_mean_cpi_yoy,2025Q4,1997Q1,cash_rate,0.05188295688811578
System B,trimmed_mean_cpi_yoy,2025Q4,1997Q2,baseline,2.484777420590902
System B,trimmed_mean_cpi_yoy,2025Q4,1997Q2,commodity_growth,0.07916887389049847
System B,trimmed_mean_cpi_yoy,2025Q4,1997Q2,unemployment_rate,-0.5142514653829897
System B,trimmed_mean_cpi_yoy,2025Q4,1997Q2,trimmed_mean_cpi_yoy,-0.29161145581550785
System B,trimmed_mean_cpi_yoy,2025Q4,1997Q2,inflation_expectations_business,0.16575175320130367
System B,trimmed_mean_cpi_yoy,2025Q4,1997Q2,cash_rate,0.07616487351579176
System B,trimmed_mean_cpi_yoy,2025Q4,1997Q3,baseline,2.262933787106551
System B,trimmed_mean_cpi_yoy,2025Q4,1997Q3,commodity_growth,0.11818818313950966
System B,trimmed_mean_cpi_yoy,2025Q4,1997Q3,unemployment_rate,-0.5803165939564534
System B,trimmed_mean_cpi_yoy,2025Q4,1997Q3,trimmed_mean_cpi_yoy,-0.47783861467805383
System B,trimmed_mean_cpi_yoy,2025Q4,1997Q3,inflation_expectations_business,0.3156628945374665
System B,trimmed_mean_cpi_yoy,2025Q4,1997Q3,cash_rate,0.061370343850978386
System B,trimmed_mean_cpi_yoy,2025Q4,1997Q4,baseline,2.0934047349482103
System B,trimmed_mean_cpi_yoy,2025Q4,1997Q4,commodity_growth,0.17584576771393545
System B,trimmed_mean_cpi_yoy,2025Q4,1997Q4,unemployment_rate,-0.512606708206376
System B,trimmed_mean_cpi_yoy,2025Q4,1997Q4,trimmed_mean_cpi_yoy,-0.32663585520541144
System B,trimmed_mean_cpi_yoy,2025Q4,1997Q4,inflation_expectations_business,0.4257417868252402
System B,trimmed_mean_cpi_yoy,2025Q4,1997Q4,cash_rate,0.04425027392440034
System B,trimmed_mean_cpi_yoy,2025Q4,1998Q1,baseline,1.9729539491666865
System B,trimmed_mean_cpi_yoy,2025Q4,1998Q1,commodity_growth,0.18870294509112184
System B,trimmed_mean_cpi_yoy,2025Q4,1998Q1,unemployment_rate,-0.4714899882758076
System B,trimmed_mean_cpi_yoy,2025Q4,1998Q1,trimmed_mean_cpi_yoy,-0.4289007664310541
System B,trimmed_mean_cpi_yoy,2025Q4,1998Q1,inflation_expectations_business,0.46507980733999427
System B,trimmed_mean_cpi_yoy,2025Q4,1998Q1,cash_rate,-0.026345946890940858
System B,trimmed_mean_cpi_yoy,2025Q4,1998Q2,baseline,1.8940159803967171
System B,trimmed_mean_cpi_yoy,2025Q4,1998Q2,commodity_growth,0.14281938111255707
System B,trimmed_mean_cpi_yoy,2025Q4,1998Q2,unemployment_rate,-0.4102713316931499
System B,trimmed_mean_cpi_yoy,2025Q4,1998Q2,trimmed_mean_cpi_yoy,-0.18395575507973655
System B,trimmed_mean_cpi_yoy,2025Q4,1998Q2,inflation_expectations_business,0.5403462449011928
System B,trimmed_mean_cpi_yoy,2025Q4,1998Q2,cash_rate,-0.08295451963758013
System B,trimmed_mean_cpi_yoy,2025Q4,1998Q3,baseline,1.8485662727196817
System B,trimmed_mean_cpi_yoy,2025Q4,1998Q3,commodity_growth,0.09966460047913221
System B,trimmed_mean_cpi_yoy,2025Q4,1998Q3,unemployment_rate,-0.36048029920388996
System B,trimmed_mean_cpi_yoy,2025Q4,1998Q3,trimmed_mean_cpi_yoy,-0.03706495234819554
System B,trimmed_mean_cpi_yoy,2025Q4,1998Q3,inflation_expectations_business,0.5599786647526743
System B,trimmed_mean_cpi_yoy,2025Q4,1998Q3,cash_rate,-0.11066428639940129
System B,trimmed_mean_cpi_yoy,2025Q4,1998Q4,baseline,1.8291565706995792
System B,trimmed_mean_cpi_yoy,2025Q4,1998Q4,commodity_growth,0.013072144440213039
System B,trimmed_mean_cpi_yoy,2025Q4,1998Q4,unemployment_rate,-0.22657695789627835
System B,trimmed_mean_cpi_yoy,2025Q4,1998Q4,trimmed_mean_cpi_yoy,-0.32421606016591126
System B,trimmed_mean_cpi_yoy,2025Q4,1998Q4,inflation_expectations_business,0.5223587518378803
System B,trimmed_mean_cpi_yoy,2025Q4,1998Q4,cash_rate,-0.11379444891548054
System B,trimmed_mean_cpi_yoy,2025Q4,1999Q1,baseline,1.8297868162105053
System B,trimmed_mean_cpi_yoy,2025Q4,1999Q1,commodity_growth,-0.08922701348420965
System B,trimmed_mean_cpi_yoy,2025Q4,1999Q1,unemployment_rate,-0.1183377531997733
System B,trimmed_mean_cpi_yoy,2025Q4,1999Q1,trimmed_mean_cpi_yoy,-0.23536335403494638
System B,trimmed_mean_cpi_yoy,2025Q4,1999Q1,inflation_expectations_business,0.396978789266249
System B,trimmed_mean_cpi_yoy,2025Q4,1999Q1,cash_rate,-0.08383748475782112
System B,trimmed_mean_cpi_yoy,2025Q4,1999Q2,baseline,1.8457313271158562
System B,trimmed_mean_cpi_yoy,2025Q4,1999Q2,commodity_growth,-0.18362779318564415
System B,trimmed_mean_cpi_yoy,2025Q4,1999Q2,unemployment_rate,0.0130716742853134
System B,trimmed_mean_cpi_yoy,2025Q4,1999Q2,trimmed_mean_cpi_yoy,-0.13935941765738188
System B,trimmed_mean_cpi_yoy,2025Q4,1999Q2,inflation_expectations_business,0.19641333131992633
System B,trimmed_mean_cpi_yoy,2025Q4,1999Q2,cash_rate,-0.032229121878064995
System B,trimmed_mean_cpi_yoy,2025Q4,1999Q3,baseline,1.8733984677075797
System B,trimmed_mean_cpi_yoy,2025Q4,1999Q3,commodity_growth,-0.24258159926206807
System B,trimmed_mean_cpi_yoy,2025Q4,1999Q3,unemployment_rate,0.09553174651691566
System B,trimmed_mean_cpi_yoy,2025Q4,1999Q3,trimmed_mean_cpi_yoy,0.471609314125359
System B,trimmed_mean_cpi_yoy,2025Q4,1999Q3,inflation_expectations_business,-0.006004587221082094
System B,trimmed_mean_cpi_yoy,2025Q4,1999Q3,cash_rate,0.008046658133302083
System B,trimmed_mean_cpi_yoy,2025Q4,1999Q4,baseline,1.909960385434785
System B,trimmed_mean_cpi_yoy,2025Q4,1999Q4,commodity_growth,-0.2355126770531517
System B,trimmed_mean_cpi_yoy,2025Q4,1999Q4,unemployment_rate,0.22913760995848043
System B,trimmed_mean_cpi_yoy,2025Q4,1999Q4,trimmed_mean_cpi_yoy,0.6538651674777899
System B,trimmed_mean_cpi_yoy,2025Q4,1999Q4,inflation_expectations_business,-0.1961332281587884
System B,trimmed_mean_cpi_yoy,2025Q4,1999Q4,cash_rate,0.038682742340890044
System B,trimmed_mean_cpi_yoy,2025Q4,2000Q1,baseline,1.9531402225784893
System B,trimmed_mean_cpi_yoy,2025Q4,2000Q1,commodity_growth,-0.20780544892427333
System B,trimmed_mean_cpi_yoy,2025Q4,2000Q1,unemployment_rate,0.2508745239200554
System B,trimmed_mean_cpi_yoy,2025Q4,2000Q1,trimmed_mean_cpi_yoy,0.924856439139503
System B,trimmed_mean_cpi_yoy,2025Q4,2000Q1,inflation_expectations_business,-0.35990327360078256
System B,trimmed_mean_cpi_yoy,2025Q4,2000Q1,cash_rate,0.038837536887013545
System B,trimmed_mean_cpi_yoy,2025Q4,2000Q2,baseline,2.0010210456572985
System B,trimmed_mean_cpi_yoy,2025Q4,2000Q2,commodity_growth,-0.14784134274039995
System B,trimmed_mean_cpi_yoy,2025Q4,2000Q2,unemployment_rate,0.3122231343409543
System B,trimmed_mean_cpi_yoy,2025Q4,2000Q2,trimmed_mean_cpi_yoy,0.9503588693766851
System B,trimmed_mean_cpi_yoy,2025Q4,2000Q2,inflation_expectations_business,-0.42094523884208307
System B,trimmed_mean_cpi_yoy,2025Q4,2000Q2,cash_rate,0.005183532207549503
System B,trimmed_mean_cpi_yoy,2025Q4,2000Q3,baseline,2.0519683239240325
System B,trimmed_mean_cpi_yoy,2025Q4,2000Q3,commodity_growth,-0.09669630067768505
System B,trimmed_mean_cpi_yoy,2025Q4,2000Q3,unemployment_rate,0.30210577741825306
System B,trimmed_mean_cpi_yoy,2025Q4,2000Q3,trimmed_mean_cpi_yoy,0.3495256570453151
System B,trimmed_mean_cpi_yoy,2025Q4,2000Q3,inflation_expectations_business,-0.18200178714836082
System B,trimmed_mean_cpi_yoy,2025Q4,2000Q3,cash_rate,-0.024901670561551927
System B,trimmed_mean_cpi_yoy,2025Q4,2000Q4,baseline,2.1045793629280167
System B,trimmed_mean_cpi_yoy,2025Q4,2000Q4,commodity_growth,-0.060275156319877975
System B,trimmed_mean_cpi_yoy,2025Q4,2000Q4,unemployment_rate,0.22420761552667487
System B,trimmed_mean_cpi_yoy,2025Q4,2000Q4,trimmed_mean_cpi_yoy,0.08081074032426921
System B,trimmed_mean_cpi_yoy,2025Q4,2000Q4,inflation_expectations_business,0.08048679940407874
System B,trimmed_mean_cpi_yoy,2025Q4,2000Q4,cash_rate,-0.029809361863159516
System B,trimmed_mean_cpi_yoy,2025Q4,2001Q1,baseline,2.1576715685765464
System B,trimmed_mean_cpi_yoy,2025Q4,2001Q1,commodity_growth,-0.03270150150295195
System B,trimmed_mean_cpi_yoy,2025Q4,2001Q1,unemployment_rate,0.09287023902932015
System B,trimmed_mean_cpi_yoy,2025Q4,2001Q1,trimmed_mean_cpi_yoy,0.15229393090850246
System B,trimmed_mean_cpi_yoy,2025Q4,2001Q1,inflation_expectations_business,0.3606194940708258
System B,trimmed_mean_cpi_yoy,2025Q4,2001Q1,cash_rate,-0.03075373108224193
System B,trimmed_mean_cpi_yoy,2025Q4,2001Q2,baseline,2.2102700077258044
System B,trimmed_mean_cpi_yoy,2025Q4,2001Q2,commodity_growth,0.0034073548330651013
System B,trimmed_mean_cpi_yoy,2025Q4,2001Q2,unemployment_rate,-0.12749350522319786
System B,trimmed_mean_cpi_yoy,2025Q4,2001Q2,trimmed_mean_cpi_yoy,0.2962897662265068
System B,trimmed_mean_cpi_yoy,2025Q4,2001Q2,inflation_expectations_business,0.4957530883786163
System B,trimmed_mean_cpi_yoy,2025Q4,2001Q2,cash_rate,0.021773288059205614
System B,trimmed_mean_cpi_yoy,2025Q4,2001Q3,baseline,2.2615982614557737
System B,trimmed_mean_cpi_yoy,2025Q4,2001Q3,commodity_growth,0.07961170537807709
System B,trimmed_mean_cpi_yoy,2025Q4,2001Q3,unemployment_rate,-0.28421976900971235
System B,trimmed_mean_cpi_yoy,2025Q4,2001Q3,trimmed_mean_cpi_yoy,0.31728939869764194
System B,trimmed_mean_cpi_yoy,2025Q4,2001Q3,inflation_expectations_business,0.6303180909178295
System B,trimmed_mean_cpi_yoy,2025Q4,2001Q3,cash_rate,0.09540231256039051
System B,trimmed_mean_cpi_yoy,2025Q4,2001Q4,baseline,2.311061409815081
System B,trimmed_mean_cpi_yoy,2025Q4,2001Q4,commodity_growth,0.09616421693927747
System B,trimmed_mean_cpi_yoy,2025Q4,2001Q4,unemployment_rate,-0.4799978209629595
System B,trimmed_mean_cpi_yoy,2025Q4,2001Q4,trimmed_mean_cpi_yoy,0.5977127750447473
System B,trimmed_mean_cpi_yoy,2025Q4,2001Q4,inflation_expectations_business,0.681399513365033
System B,trimmed_mean_cpi_yoy,2025Q4,2001Q4,cash_rate,0.09365990579882089
System B,trimmed_mean_cpi_yoy,2025Q4,2002Q1,baseline,2.3582263949154383
System B,trimmed_mean_cpi_yoy,2025Q4,2002Q1,commodity_growth,0.0972177933820424
System B,trimmed_mean_cpi_yoy,2025Q4,2002Q1,unemployment_rate,-0.5014177066132252
System B,trimmed_mean_cpi_yoy,2025Q4,2002Q1,trimmed_mean_cpi_yoy,0.46144290731882226
System B,trimmed_mean_cpi_yoy,2025Q4,2002Q1,inflation_expectations_business,0.5907529543388368
System B,trimmed_mean_cpi_yoy,2025Q4,2002Q1,cash_rate,0.09377765665808327
System B,trimmed_mean_cpi_yoy,2025Q4,2002Q2,baseline,2.402798818355256
System B,trimmed_mean_cpi_yoy,2025Q4,2002Q2,commodity_growth,0.09196379399488928
System B,trimmed_mean_cpi_yoy,2025Q4,2002Q2,unemployment_rate,-0.48414849818530653
System B,trimmed_mean_cpi_yoy,2025Q4,2002Q2,trimmed_mean_cpi_yoy,0.42148261295686523
System B,trimmed_mean_cpi_yoy,2025Q4,2002Q2,inflation_expectations_business,0.41650253937098364
System B,trimmed_mean_cpi_yoy,2025Q4,2002Q2,cash_rate,0.051400733507308935
System B,trimmed_mean_cpi_yoy,2025Q4,2002Q3,baseline,2.444600043167221
System B,trimmed_mean_cpi_yoy,2025Q4,2002Q3,commodity_growth,0.06112280051246423
System B,trimmed_mean_cpi_yoy,2025Q4,2002Q3,unemployment_rate,-0.4234532316052575
System B,trimmed_mean_cpi_yoy,2025Q4,2002Q3,trimmed_mean_cpi_yoy,0.5818447996517356
System B,trimmed_mean_cpi_yoy,2025Q4,2002Q3,inflation_expectations_business,0.2634544992790739
System B,trimmed_mean_cpi_yoy,2025Q4,2002Q3,cash_rate,-0.027568911005240015
System B,trimmed_mean_cpi_yoy,2025Q4,2002Q4,baseline,2.483545199922532
System B,trimmed_mean_cpi_yoy,2025Q4,2002Q4,commodity_growth,0.046213542042880584
System B,trimmed_mean_cpi_yoy,2025Q4,2002Q4,unemployment_rate,-0.29492837591103316
System B,trimmed_mean_cpi_yoy,2025Q4,2002Q4,trimmed_mean_cpi_yoy,0.5280806307928326
System B,trimmed_mean_cpi_yoy,2025Q4,2002Q4,inflation_expectations_business,0.13483121909370216
System B,trimmed_mean_cpi_yoy,2025Q4,2002Q4,cash_rate,-0.09774221594091853
System B,trimmed_mean_cpi_yoy,2025Q4,2003Q1,baseline,2.519623708025249
System B,trimmed_mean_cpi_yoy,2025Q4,2003Q1,commodity_growth,-0.006022947758875344
System B,trimmed_mean_cpi_yoy,2025Q4,2003Q1,unemployment_rate,-0.15159179511835938
System B,trimmed_mean_cpi_yoy,2025Q4,2003Q1,trimmed_mean_cpi_yoy,0.685623409601281
System B,trimmed_mean_cpi_yoy,2025Q4,2003Q1,inflation_expectations_business,-0.01645057111044211
System B,trimmed_mean_cpi_yoy,2025Q4,2003Q1,cash_rate,-0.13118180363885668
System B,trimmed_mean_cpi_yoy,2025Q4,2003Q2,baseline,2.5528823281693285
System B,trimmed_mean_cpi_yoy,2025Q4,2003Q2,commodity_growth,-0.12319368102737674
System B,trimmed_mean_cpi_yoy,2025Q4,2003Q2,unemployment_rate,-0.04218701448934267
System B,trimmed_mean_cpi_yoy,2025Q4,2003Q2,trimmed_mean_cpi_yoy,0.6887877513346583
System B,trimmed_mean_cpi_yoy,2025Q4,2003Q2,inflation_expectations_business,-0.14076037477317913
System B,trimmed_mean_cpi_yoy,2025Q4,2003Q2,cash_rate,-0.13552900921409178
System B,trimmed_mean_cpi_yoy,2025Q4,2003Q3,baseline,2.583410964892079
System B,trimmed_mean_cpi_yoy,2025Q4,2003Q3,commodity_growth,-0.21055817780797478
System B,trimmed_mean_cpi_yoy,2025Q4,2003Q3,unemployment_rate,0.0849715305662877
System B,trimmed_mean_cpi_yoy,2025Q4,2003Q3,trimmed_mean_cpi_yoy,0.7195524895833265
System B,trimmed_mean_cpi_yoy,2025Q4,2003Q3,inflation_expectations_business,-0.2579589463810748
System B,trimmed_mean_cpi_yoy,2025Q4,2003Q3,cash_rate,-0.11941786085264723
System B,trimmed_mean_cpi_yoy,2025Q4,2003Q4,baseline,2.6113308511968336
System B,trimmed_mean_cpi_yoy,2025Q4,2003Q4,commodity_growth,-0.23296605603918996
System B,trimmed_mean_cpi_yoy,2025Q4,2003Q4,unemployment_rate,0.20887066502343515
System B,trimmed_mean_cpi_yoy,2025Q4,2003Q4,trimmed_mean_cpi_yoy,0.5746226347131373
System B,trimmed_mean_cpi_yoy,2025Q4,2003Q4,inflation_expectations_business,-0.36459128671777064
System B,trimmed_mean_cpi_yoy,2025Q4,2003Q4,cash_rate,-0.09726680817644756
System B,trimmed_mean_cpi_yoy,2025Q4,2004Q1,baseline,2.6367848823638753
System B,trimmed_mean_cpi_yoy,2025Q4,2004Q1,commodity_growth,-0.2656178608035068
System B,trimmed_mean_cpi_yoy,2025Q4,2004Q1,unemployment_rate,0.3135101833067073
System B,trimmed_mean_cpi_yoy,2025Q4,2004Q1,trimmed_mean_cpi_yoy,0.4957991044741858
System B,trimmed_mean_cpi_yoy,2025Q4,2004Q1,inflation_expectations_business,-0.48509218877632165
System B,trimmed_mean_cpi_yoy,2025Q4,2004Q1,cash_rate,-0.09538412056494155
System B,trimmed_mean_cpi_yoy,2025Q4,2004Q2,baseline,2.6599297321848496
System B,trimmed_mean_cpi_yoy,2025Q4,2004Q2,commodity_growth,-0.21334533687016716
System B,trimmed_mean_cpi_yoy,2025Q4,2004Q2,unemployment_rate,0.3882533584725594
System B,trimmed_mean_cpi_yoy,2025Q4,2004Q2,trimmed_mean_cpi_yoy,0.49958805753517593
System B,trimmed_mean_cpi_yoy,2025Q4,2004Q2,inflation_expectations_business,-0.6326765674501768
System B,trimmed_mean_cpi_yoy,2025Q4,2004Q2,cash_rate,-0.1017492438722423
System B,trimmed_mean_cpi_yoy,2025Q4,2004Q3,baseline,2.6809295009623106
System B,trimmed_mean_cpi_yoy,2025Q4,2004Q3,commodity_growth,-0.11910526399574778
System B,trimmed_mean_cpi_yoy,2025Q4,2004Q3,unemployment_rate,0.41073353615088615
System B,trimmed_mean_cpi_yoy,2025Q4,2004Q3,trimmed_mean_cpi_yoy,0.4071548665883694
System B,trimmed_mean_cpi_yoy,2025Q4,2004Q3,inflation_expectations_business,-0.6919719828465404
System B,trimmed_mean_cpi_yoy,2025Q4,2004Q3,cash_rate,-0.08774065685927862
System B,trimmed_mean_cpi_yoy,2025Q4,2004Q4,baseline,2.6999506428937963
System B,trimmed_mean_cpi_yoy,2025Q4,2004Q4,commodity_growth,-0.1076739914150966
System B,trimmed_mean_cpi_yoy,2025Q4,2004Q4,unemployment_rate,0.5188598971365226
System B,trimmed_mean_cpi_yoy,2025Q4,2004Q4,trimmed_mean_cpi_yoy,0.3047161869912947
System B,trimmed_mean_cpi_yoy,2025Q4,2004Q4,inflation_expectations_business,-0.6447371182022715
System B,trimmed_mean_cpi_yoy,2025Q4,2004Q4,cash_rate,-0.071115617404247
System B,trimmed_mean_cpi_yoy,2025Q4,2005Q1,baseline,2.717157990266292
System B,trimmed_mean_cpi_yoy,2025Q4,2005Q1,commodity_growth,-0.11337491092328944
System B,trimmed_mean_cpi_yoy,2025Q4,2005Q1,unemployment_rate,0.5354842818484854
System B,trimmed_mean_cpi_yoy,2025Q4,2005Q1,trimmed_mean_cpi_yoy,0.20559433821144174
System B,trimmed_mean_cpi_yoy,2025Q4,2005Q1,inflation_expectations_business,-0.5935164680967931
System B,trimmed_mean_cpi_yoy,2025Q4,2005Q1,cash_rate,-0.05134523130613866
System B,trimmed_mean_cpi_yoy,2025Q4,2005Q2,baseline,2.7327117058395505
System B,trimmed_mean_cpi_yoy,2025Q4,2005Q2,commodity_growth,-0.02669532141367665
System B,trimmed_mean_cpi_yoy,2025Q4,2005Q2,unemployment_rate,0.5505273368775164
System B,trimmed_mean_cpi_yoy,2025Q4,2005Q2,trimmed_mean_cpi_yoy,0.013961575687859284
System B,trimmed_mean_cpi_yoy,2025Q4,2005Q2,inflation_expectations_business,-0.5310020179994823
System B,trimmed_mean_cpi_yoy,2025Q4,2005Q2,cash_rate,-0.039503278991770835
System B,trimmed_mean_cpi_yoy,2025Q4,2005Q3,baseline,2.7467650274070454
System B,trimmed_mean_cpi_yoy,2025Q4,2005Q3,commodity_growth,0.08322166115589309
System B,trimmed_mean_cpi_yoy,2025Q4,2005Q3,unemployment_rate,0.5727471019664537
System B,trimmed_mean_cpi_yoy,2025Q4,2005Q3,trimmed_mean_cpi_yoy,-0.21290643707366275
System B,trimmed_mean_cpi_yoy,2025Q4,2005Q3,inflation_expectations_business,-0.4514887325163143
System B,trimmed_mean_cpi_yoy,2025Q4,2005Q3,cash_rate,-0.038338620939419456
System B,trimmed_mean_cpi_yoy,2025Q4,2005Q4,baseline,2.7594626781629095
System B,trimmed_mean_cpi_yoy,2025Q4,2005Q4,commodity_growth,0.11637127333127334
System B,trimmed_mean_cpi_yoy,2025Q4,2005Q4,unemployment_rate,0.54743856851745
System B,trimmed_mean_cpi_yoy,2025Q4,2005Q4,trimmed_mean_cpi_yoy,-0.38198270627142733
System B,trimmed_mean_cpi_yoy,2025Q4,2005Q4,inflation_expectations_business,-0.4144482615299071
System B,trimmed_mean_cpi_yoy,2025Q4,2005Q4,cash_rate,-0.026841552210302343
System B,trimmed_mean_cpi_yoy,2025Q4,2006Q1,baseline,2.770939832719284
System B,trimmed_mean_cpi_yoy,2025Q4,2006Q1,commodity_growth,0.14849212497136294
System B,trimmed_mean_cpi_yoy,2025Q4,2006Q1,unemployment_rate,0.5033287175388195
System B,trimmed_mean_cpi_yoy,2025Q4,2006Q1,trimmed_mean_cpi_yoy,-0.2098626453173287
System B,trimmed_mean_cpi_yoy,2025Q4,2006Q1,inflation_expectations_business,-0.3931121366295198
System B,trimmed_mean_cpi_yoy,2025Q4,2006Q1,cash_rate,-0.019785893282622393
System B,trimmed_mean_cpi_yoy,2025Q4,2006Q2,baseline,2.781321537386315
System B,trimmed_mean_cpi_yoy,2025Q4,2006Q2,commodity_growth,0.1861126940114486
System B,trimmed_mean_cpi_yoy,2025Q4,2006Q2,unemployment_rate,0.499398194010811
System B,trimmed_mean_cpi_yoy,2025Q4,2006Q2,trimmed_mean_cpi_yoy,-0.10411415826899986
System B,trimmed_mean_cpi_yoy,2025Q4,2006Q2,inflation_expectations_business,-0.3615522693484445
System B,trimmed_mean_cpi_yoy,2025Q4,2006Q2,cash_rate,-0.0011659977911350444
System B,trimmed_mean_cpi_yoy,2025Q4,2006Q3,baseline,2.7907224954034078
System B,trimmed_mean_cpi_yoy,2025Q4,2006Q3,commodity_growth,0.1637907933453461
System B,trimmed_mean_cpi_yoy,2025Q4,2006Q3,unemployment_rate,0.48576789697169026
System B,trimmed_mean_cpi_yoy,2025Q4,2006Q3,trimmed_mean_cpi_yoy,-0.13246943123180538
System B,trimmed_mean_cpi_yoy,2025Q4,2006Q3,inflation_expectations_business,-0.2290169436810211
System B,trimmed_mean_cpi_yoy,2025Q4,2006Q3,cash_rate,0.021205189192378404
System B,trimmed_mean_cpi_yoy,2025Q4,2006Q4,baseline,2.7992471377245405
System B,trimmed_mean_cpi_yoy,2025Q4,2006Q4,commodity_growth,0.07239767763067041
System B,trimmed_mean_cpi_yoy,2025Q4,2006Q4,unemployment_rate,0.5267904874518865
System B,trimmed_mean_cpi_yoy,2025Q4,2006Q4,trimmed_mean_cpi_yoy,-0.3163484343338831
System B,trimmed_mean_cpi_yoy,2025Q4,2006Q4,inflation_expectations_business,-0.1186885546764805
System B,trimmed_mean_cpi_yoy,2025Q4,2006Q4,cash_rate,0.03660168620326213
System B,trimmed_mean_cpi_yoy,2025Q4,2007Q1,baseline,2.806989911106278
